"year","chron","ppt.jja","tmax.paug","pdsi.poct","tmax.lsum","stream.yel","swe.yel"
1893,0.658,,,,0.37,67.41964098,71.852
1894,1.135,,,,1.22,115.0234622,76.166
1895,0.951,119.7510014,,,0.12,97.67567823,51.53
1896,0.945,118.8479996,19.82999992,-1.19,-0.39,70.59703077,60.707
1897,1.144,173.4939985,19.41900063,-1.45,1.23,83.32713224,51.385
1898,0.879,170.4600029,21.13299942,-1.96,0.91,114.2316462,46.339
1899,0.657,130.8830032,20.9489994,-1.24,-2.4,91.36638364,81.648
1900,0.955,47.13399982,18.56200027,-2.25,0.86,73.92416633,35.131
1901,0.735,139.2360001,19.4640007,-4.87,0.82,79.76023695,37.163
1902,0.932,122.005002,20.69099998,-2.52,0.64,66.49460883,75.675
1903,0.755,142.5199986,18.95999908,-3.26,0.56,96.78018223,58.463
1904,0.787,118.927002,19.43000031,-1.57,0.25,109.3418545,35.795
1905,0.906,175.791996,19.65099907,-1.99,-0.17,86.05704623,31.461
1906,0.915,162.7590027,20.37400055,1.88,-0.96,132.9800327,46.457
1907,1.161,207.1559982,19.05900002,0.83,-2.22,184.8359464,64.048
1908,1.345,184.0830002,18.79400063,2.23,-1.04,147.8381215,23.439
1909,1.264,151.7740002,17.58600044,2.87,0.51,122.1198987,59.215
1910,1.022,81.22299957,21.43300056,1.36,1.36,113.1843642,54.05
1911,1.173,138.2650032,19.44599915,-1.39,-0.18,123.2498603,64.413
1912,1.377,162.9260025,18.04700089,0.97,-0.47,121.5588088,59.496
1913,1.623,211.5320053,17.36400032,3.56,0.04,189.1413287,53.435
1914,1.777,129.9500008,20.5739994,2.61,0.92,181.4623102,33.541
1915,1.174,259.6189957,20.90099907,0.11,-1,90.73742188,62.71
1916,1.478,149.612999,20.47999954,4.24,-0.33,145.4743534,64.403
1917,0.62,81.50000191,20.5909996,2.58,-1.04,123.2498603,58.429
1918,1.163,135.9459991,19.47200012,-1.26,-0.92,110.3535822,57.283
1919,1.119,43.04499912,18.58799934,0.35,1.4,55.18060217,40.938
1920,0.778,158.2969971,21.22699928,-4.24,-0.33,112.4052085,71.728
1921,0.94,138.401001,20.2310009,-0.66,1.28,109.5939135,56.334
1922,0.637,177.4730034,20.24300003,-1.64,0.66,88.26457523,57.902
1923,0.738,216.625,22.88800049,-0.91,-1.22,118.7917925,32.251
1924,0.729,130.4340038,17.31399918,3,0.42,64.23717531,60.42
1925,0.645,155.4880028,19.35700035,0.66,-0.17,143.8091222,56.596
1926,0.789,173.9370003,19.08799934,2.56,0.66,78.66588548,45.067
1927,0.944,182.295002,18.64800072,-0.5,-1.87,153.7398438,61.569
1928,0.986,192.0860062,15.68999958,3.26,0.17,131.7608645,47.664
1929,1.053,111.0259991,19.60700035,2.07,0.92,107.3461407,46.274
1930,0.612,194.0669994,21.79000092,-2.04,-0.22,81.80624067,56.288
1931,1.138,117.0030003,19.1590004,3.39,1.59,57.78118383,32.492
1932,1.164,191.3279991,19.93899918,-3.21,0.8,83.51922111,56.658
1933,0.528,107.1559982,21.18400002,-0.8,1.08,74.26538478,51.508
1934,0.933,190.2439995,18.77199936,-3.04,1.33,40.25190468,61.305
1935,0.948,81.04899979,20.53000069,-3.92,0.8,95.67234865,48.954
1936,0.609,148.1660004,22.71199989,-3.75,1,80.3131085,47.154
1937,1.079,162.1159992,20.84499931,-4.06,1.13,104.6613749,31.744
1938,0.946,190.7999992,22.27799988,-3.02,0.45,111.1185167,57.037
1939,0.916,157.0179996,21.56900024,1.74,1.17,65.88498259,41.964
1940,1.014,135.7979965,21.79999924,-1.93,1.53,85.66165002,29.063
1941,1.193,215.7400055,23.8220005,-2.71,-1.12,97.45103041,38.595
1942,1.211,111.7740002,18.71100044,3.34,0.32,124.6770264,45.009
1943,1.056,151.7310009,20.67300034,0.62,-0.18,110.6079735,65.848
1944,1.365,275.2130041,21.28300095,0.84,-0.04,100.8756708,48.406
1945,1.313,209.2690029,20.50499916,1.21,-0.59,112.6643293,32.063
1946,1.032,113.0100021,19.29299927,1.45,1.28,91.36638364,62.873
1947,1.17,197.5960045,19.93000031,1.81,0.81,145.1397717,62.261
1948,1.184,197.7730026,21.07900047,0.69,0.65,96.55759399,46.342
1949,0.866,110.3009977,21.50200081,-1.48,2.01,104.9026443,55.013
1950,0.996,172.3830051,22.54000092,-0.7,0.17,139.8899244,61.696
1951,1.275,191.4100037,20.18700027,2.79,-2.79,125.2525094,55.089
1952,1.039,139.7919998,18.48999977,3.63,0.06,95.01374483,66.702
1953,0.578,120.073,20.61800003,-2.8,-0.3,91.99970516,60.167
1954,1.028,135.6690025,21.93499947,-2.7,-0.35,65.43143356,57.836
1955,0.759,117.0849991,20.47299957,-1.96,1.12,64.68244614,58.912
1956,0.612,79.64100075,23.01799965,-1.95,0.55,101.5749075,67.279
1957,0.795,189.3199921,19.91300011,-2.78,0.61,113.1843642,39.687
1958,0.776,188.6590004,21.76300049,3.73,-0.03,81.05623655,58.633
1959,0.831,108.5019989,21.19799995,-1.56,0.11,79.94410329,54.48
1960,0.736,107.513999,20.59499931,0.9,0.36,71.74414024,48.839
1961,0.657,105.4990005,19.69000053,-2.58,0.56,58.31582655,48.339
1962,0.931,191.0089989,22.04599953,-0.58,-0.71,149.8947546,65.333
1963,1.101,124.9890032,18.47299957,2.35,0.68,112.9240474,39.29
1964,0.984,185.3820019,21.11899948,-1.62,-1.85,100.1812475,59.953
1965,0.945,156.887001,18.81100082,1.05,-1.83,142.1629528,67.933
1966,1.121,118.8659992,18.47699928,3.7,0.49,92.85096795,37.621
1967,1.172,206.7500095,19.67000008,-1.49,-0.04,119.8909594,42.808
1968,0.896,225.3619957,21.6970005,2.5,-4.57,104.9026443,72.304
1969,1.228,201.0440083,17.13500023,2.87,1.1,91.15624679,46.574
1970,0.995,129.1079979,23.50099945,-1.2,0.94,102.5147686,58.988
1971,0.675,117.5830021,23.23200035,2.01,0.62,102.2789911,72.216
1972,0.928,178.1130028,23.64699936,2.49,-0.57,103.940891,73.164
1973,1.212,116.2190018,20.43899918,4.04,0.05,97.00328359,33.339
1974,0.829,137.1369991,21.28100014,-1.11,-1.41,107.0992515,77.414
1975,1.125,206.5479965,18.50699997,1.15,-2.48,128.4654775,62
1976,1.013,140.3980007,18.18700027,3.68,-0.04,102.5147686,51.539
1977,0.948,150.1969986,19.16600037,2.33,-0.15,40.15932786,47.112
1978,0.703,100.375001,18.42900085,-3.11,-1.08,162.4749588,59.963
1979,0.923,139.3789978,19.34900093,1.33,-0.3,104.4206604,51.484
1980,0.978,160.7989998,19.54299927,-1.89,-1.24,130.2526103,56.924
1981,1.107,173.6139984,17.84300041,1.86,0.69,105.8732965,29.45
1982,0.866,193.8050003,21.52199936,-0.94,-0.3,124.1041875,60.535
1983,1.02,153.2470016,23.40500069,2.86,0.63,127.2876989,58.088
1984,0.995,159.1119995,21.79999924,1.54,0.01,125.8306487,41.185
1985,1.19,149.3279991,22.04400063,2.77,-2.35,87.65696617,59.298
1986,1.256,170.1749992,20.06900024,1.78,-0.25,180.2131324,72.747
1987,1.45,236.5390015,22.35000038,2.08,0.22,73.92416633,34.81
1988,1.131,58.82699919,18.45100021,0.95,2.22,68.83137346,30.179
1989,0.632,156.7480011,22.69599915,-4.33,-1.4,95.01374483,65.912
1990,0.84,129.9920006,19.85099983,-0.94,-0.84,92.85096795,46.154
1991,0.96,103.7600002,20.30800056,1.07,-0.1,103.940891,48.116
1992,0.947,289.5020046,21.90299988,0.76,-0.47,66.03686316,42.98
1993,1.261,232.9140015,19.51000023,3.22,-3.02,132.369045,50.744
1994,1.393,135.579998,16.97599983,3.25,0.96,82.75351229,33.179
1995,1.378,158.166996,21.91300011,0.87,-0.29,127.5811274,60.543
1996,0.922,68.5510006,20.85400009,2.88,0.61,119.3401105,68.239
1997,1.141,203.5179939,21.31100082,2.76,-1.02,137.3366455,66.804
1998,1.398,233.0180054,19.08699989,4.4,0.04,176.5169584,44.632
1999,1.213,156.6549988,21.12700081,0.72,-0.18,115.8207667,53.686
2000,1.1,105.4940033,20.6989994,1.12,1.56,76.34602594,38.167
2001,1.191,153.5560017,22.3560009,-0.9,0.77,45.89722576,26.27
2002,0.901,182.0110016,23.10000038,-1.47,-0.38,76.87523131,44.663
2003,1.066,79.08599854,18.95599937,1.73,1.32,76.17043495,43.614
2004,0.547,187.5580025,22.70499992,-2.77,-1.5,86.65356517,48.809
2005,0.876,168.5039978,17.93099976,2.11,-0.41,120.7220038,48.416
2006,0.912,101.0949993,20.04500008,-0.48,0.41,74.95255392,40.972
2007,0.902,152.0760002,21.07600021,-1.91,0.78,73.41527595,45.558
2008,0.773,100.0820007,21.68400002,1.16,-0.59,114.2316462,70.971
2009,1.067,216.920002,21.67300034,-0.74,0.14,133.2865834,53.161
2010,0.819,171.5930042,19.68099976,2.18,-0.76,78.30444857,53.871
2011,0.822,122.3339996,20.17300034,-0.24,0.18,120.4443509,65.189
2012,0.665,88.2820015,21.8010006,1.65,1.47,74.95255392,62.186
2013,0.87,115.9330006,22.57999992,-2.06,0.9,81.43037514,44.737
2014,1.071,181.8399982,22.47500038,1.36,-0.95,109.0903752,52.841
2015,1.146,136.762001,18.33200073,3.11,1.87,112.9240474,40.779
